artist,title,play_count,mbid
The Velvet Underground,European Son,12,8a1c10c0-936e-428e-b2d4-b76f1f3fbc2e
The Weeknd,Starboy (feat. Daft Punk),12,ac4b713c-d930-4c9d-a8d2-8e92f872b871
Travi$ Scott,Apple Pie,12,1ce25edf-32fc-41b0-b8e1-6564fc2f0c93
Travi$ Scott,Skyfall ft. Young Thug,12,
twen,Dignitary Life,12,
"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),12,d8433bfc-9530-4ee8-b08f-c64ec744b6a1
Wednesday,Pick Up That Knife,12,00a5c682-70b2-4749-91be-dc24f64c66cb
A Tribe Called Quest,Skypager,11,179cb074-c3ad-4a10-a08c-08b186d738dd
A$AP Rocky,1Train,11,
Aliotta Haynes Jeremiah,Lake Shore Drive,11,b6fb8563-099c-46c1-9005-39c53629d5eb
Ariel J.,Flight 1082,11,
Arlo Parks,2SIDED,11,7a65de53-41b8-4d5e-9725-68ed9d0dcc10
Bikini Kill,Rebel Girl,11,204d414c-94ec-44f1-8727-5d215ddd7632
BROCKHAMPTON,1999 WILDFIRE,11,f9bf3e6a-3d7f-4263-a980-08070e5d8a69
BROCKHAMPTON,VICTOR ROBERTS,11,af6158e6-47c8-4388-81de-a3f46be83d52
Bruce Springsteen,Backstreets,11,
Bruce Springsteen,Night,11,
Clairo,Pier 4,11,b092f031-e8f9-4a6c-a991-0a051b9b0665
Cleo Reed,"Always The Horse, Never The Jockey",11,
D'Angelo,Higher,11,30dd5203-f18d-3d83-ab14-36d05519906d
D'Angelo,Lady,11,040abe96-9adb-3ddc-91ba-a25538275151
Denzel Curry,TABOO | TA13OO,11,0f459e56-c5f5-4c34-96d0-11d0468642ee
Dexter in the Newsagent,Special,11,40408918-5980-4310-a7d1-47d391f5f8eb
Drake,Come Thru,11,6fa0ff3b-5650-4a0f-84e1-df35ee2b4ffe
Drake,Connect,11,1e4d6162-0890-4c0a-bfd1-7d5d596ebca7
Drake,Too Much,11,96c4a14d-7b15-4cd5-b163-627b39725a33
Dua Lipa,Boys Will Be Boys,11,0b181774-edfe-4830-aa1b-92f588ee225e
Faye Webster,eBay Purchase History,11,e074c249-3e3a-4619-b21d-e50864d80371
Faye Webster,He Loves Me Yeah!,11,192b58cc-a39a-4033-8a1b-2c247b801f42
Faye Webster,Underdressed at the Symphony,11,57dc019a-b8fd-4f2a-9903-3a42c85f5925
Faye Webster,Wanna Quit All The Time,11,85923a00-1d26-46b8-a01e-bfa0ad10f996
Frank Ocean,Acura Integurl,11,0e0470e1-250b-43e7-b684-d98aa8d997c3
Frank Ocean,No Love,11,7774626f-157b-4706-b65e-f672750c3893
Frank Ocean,Pyrite (Fools Gold),11,18162333-1c6d-4e8a-bccc-4eece0732837
Frank Ocean,U-N-I-T-Y,11,0de9532e-3227-4dc9-a421-5f5207ccc649
Frank Ocean,Wise Man,11,9407ab88-94f3-43a1-8301-240d51f03ea0
Gil Scott-Heron,Home,11,
Gorillaz,All Alone,11,66273b5d-25bc-4ccf-85db-fdac20a84406
Gorillaz,El Mañana,11,0f75ac08-17db-464a-83f1-d3fd1b1b02bf
Gorillaz,Every Planet We Reach Is Dead,11,5cdbc2f6-656d-469b-b307-a7d3f09926e4
Grimes,Eight,11,07a744c5-e850-46df-bf65-f86b43a24d11
Habibi,Come My Habibi,11,6c325765-e7c6-4d23-808f-c2b5dfddb38e
Haley Heynderickx,Fluorescent Light,11,
Injury Reserve,Gravy n’ Biscuits,11,
Injury Reserve,Koruna & Lime,11,602dc0d5-bf55-49ff-b971-109197caaba6
Injury Reserve,Rap Song Tutorial,11,6094326a-5945-453a-9153-821b30553788
Injury Reserve,What a Year It’s Been,11,
Japanese Breakfast,My Baby (Got Nothing At All) (Materialists Original Soundtrack),11,
JAY-Z,Gotta Have It,11,66845b22-64b5-4e86-be87-d563081a5c6f
JAY-Z,Lift Off,11,1af52d26-8286-42ee-8d6a-aaea972384e7
JAY-Z,New Day,11,7780612e-80d2-4523-9c1d-da1bf60115ff
Jazz Cartier,Feel Something,11,3c5a0c82-5c72-4555-a4b4-38db126f43f6
Jazz Cartier,Guardian Angel,11,e7548f95-6759-4547-bb69-0c15e9e030fd
Jazz Cartier,Switch,11,9e13fc59-b195-4d71-8a66-abe4751b1c0b
Jazz Cartier,Too Good To Be True,11,154614e4-10fe-480b-a4a8-ae44a5b68bf1
Joey Bada$$,Curry Chicken,11,57b72d97-fb05-47f1-b118-52bdaf39b2a3
Joey Bada$$,FromdaTomb$,11,
Joey Bada$$,O.C.B.,11,8ae2c776-cee3-45f0-8237-fd0c411f86a1
Joey Bada$$,Snakes,11,3723b616-837b-4363-b618-1f644e5d50e0
Joey Bada$$,Third Eye Sh*t,11,
Joey Purp,CORNERSTORE (Ft. Saba & theMIND),11,
Joey Purp,GIRLS @ Ft. Chance the Rapper,11,
Joey Purp,GODBODY,11,7d2126c9-6838-43a4-992f-268cf358e193
Joey Purp,MONEY & BITCHES Ft. Mick Jenkins,11,
Joey Purp,PHOTOBOOTH,11,8a68c15d-a286-44c6-8066-1c0210281a8b
Joey Purp,Say You Do,11,97528a9d-42f7-46de-90ee-5bf30ce3ffe7
Joey Purp,When I'm Gone ft. Teddy Jackson,11,
Jupiter One,Intro for Ani Enorda,11,2052912d-6cd5-3ce6-b2b7-a764e4ad0a82
Kali,I Just Wanna,11,f1fa4781-ea50-45e4-98a7-ea02622c5ada
Kanye West,30 Hours,11,e71b3d29-cc25-47c3-9f0d-ae054a3d9e39
Kanye West,Bring Me Down,11,983f1f8e-d626-44cb-a9bd-b2b0cc23447d
Kanye West,Celebration,11,0614244f-1b86-4ee6-8a90-41b0673937ff
Kanye West,Crack Music,11,16bd4c2d-238d-471c-bd2d-8b39fef0d370
Kanye West,Diamonds From Sierra Leone (Bonus Track),11,
Kanye West,Drive Slow,11,6ee85a5a-ccef-35d8-9f45-eb4ad4a7532d
Kanye West,Guilt Trip,11,25793cfc-847e-48d1-85e6-729112fc59a8
Kanye West,H•A•M,11,39263422-5af1-47c5-a05b-9b53af3a72d8
Kanye West,Heard 'Em Say,11,175aca1c-3595-42b4-bb29-d2c6301503b0
Kanye West,My Way Home,11,8ddce18b-da6d-4026-8fdb-d559f4a30790
Kendrick Lamar,N95,11,87805c97-12a7-4dc8-adfb-988beef32484
Kendrick Lamar,XXX. (FEAT. U2.),11,
Kid Cudi,Another Day,11,7eeb02be-1e9e-441c-af82-7f7aa414cd7c
KIDS SEE GHOSTS,Kids See Ghosts,11,01b7e381-c4ad-4525-95d6-1e5aeae6cf88
kinda alright,i did a lot of really bad things in a past life so i was s.l.i.m.e.d,11,
kinda alright,The Lightning Spear,11,
La Playa Sextet,No Me Dejes,11,20ebe462-773b-3403-be37-8814675c2a92
Little Big League,Dark Matter,11,e0158e7f-e39c-42bb-b856-34201521032a
Liz Phair,Soap Star Joe - Remastered,11,
Los Abuelos de la Nada,Mil Horas - 1994 Remastered Version,11,
Mac Miller,Shangri-La,11,a83b41d9-9004-4886-aac5-44fca5c4f022
Mac Miller,So It Goes,11,07034ea3-e18e-4e90-92fd-951b9c0dc60f
Mac Miller,Tambourine Dream,11,8d01f373-34a9-4b0b-9263-38f90acc1dc0
Mac Miller,Transformations (feat. Delusional Thomas),11,e01ea4ce-2186-4160-9a97-4f1d23d88926
Madvillain,Bistro,11,07c15be3-4ccf-43d7-ae1c-507493737731
Madvillain,Rainbows,11,1622bc3f-b937-4d55-93d1-612445ea565e
Madvillain,The Illest Villains,11,160e8bad-a8c1-4afe-a35d-0e29bf8eb026
Michael Jackson,The Girl Is Mine (with Paul McCartney),11,45765c1b-c725-4f09-9431-9da6776a6e30
Mitski,Real Men,11,7e66460f-6b52-4194-bad4-4b1a8cafe291
Ninajirachi,CSIRAC,11,c0c73a03-5d39-411d-9c93-7ce71009c2a1
Ninajirachi,ฅ^•ﻌ•^ฅ,11,f0807482-0c84-4dd9-acf5-4e5e317b7194
orion sun,Valentine,11,7c479d75-32d4-4e11-99e6-951a7b5032d6
Orville Peck,Blush,11,28f3a561-447b-4143-837e-2d8332f2fccb
Phantastic Ferniture,Dare To Fall In Love,11,
Renny Conti,Workhorse,11,
Reyna Tropical,Aquí Te Cuido,11,c66406b3-d246-4980-a70c-9bcc674ff16e
Reyna Tropical,Cartagena,11,7ab00b8a-d614-43bf-aea0-b1ca7aa8cbb1
Reyna Tropical,Conexión Ancestral,11,67dcf938-16a6-45cc-838c-f8f844c2653e
Reyna Tropical,Cuaji,11,1c498915-9ba7-4255-be3d-823143840e61
Reyna Tropical,Guitarra,11,f01d30ec-b804-4394-b390-03ec1c87207f
Reyna Tropical,Huītzilin,11,64138e20-1130-499c-8918-dffb78c26b78
Reyna Tropical,La Mamá,11,cf9a02e6-9260-42a5-9344-a0be6c1028c4
Reyna Tropical,Lo Siento,11,62c67087-287a-4a27-b630-f8462b08e598
Reyna Tropical,Malegría,11,db67081e-fb4d-4334-a228-f726f92e7ffb
Reyna Tropical,Mestizaje,11,50c767cc-1251-4e6b-965e-6565cb9c3529
Reyna Tropical,Movimiento,11,23972948-c6a5-4ce5-b353-ee4a77a21136
Reyna Tropical,Pajarito,11,732ea5f6-fb94-45bc-9758-aadd8c8be53c
Reyna Tropical,Radio Esperanza,11,a0bded7a-9914-49e5-9709-b91eb3964c66
Reyna Tropical,Singing,11,9178b452-f3f5-413d-9919-51311b26e8bf
Roddy Ricch,The Box,11,3e0b00ff-275f-4472-91b3-df760c8be195
Ruby Fields,P Plates,11,abf20cde-8999-4241-8f8c-961803f8607b
Run the Jewels,Hey Kids (Bumaye) [feat. Danny Brown],11,
Run the Jewels,holy calamafuck,11,0000420d-e08d-4588-a3ad-46787ff12781
Run the Jewels,Thieves! (Screamed the Ghost) [feat. Tunde Adebimpe],11,
Sarah Kinsley,Lonely Touch,11,ffef96d5-7428-4062-ae57-f910d292e1d3
Swet Shop Boys,No Fly List,11,29dcceea-0519-47a4-b96d-02d1fe6ab6ec
Swet Shop Boys,Phone Tap,11,1405b747-90fe-45ca-9da4-3dd38b2388f9
The Beatles,A Day In The Life - Remastered 2009,11,17c75743-6fc2-4c72-8152-25c5b45dfea7
The Beatles,Blackbird - Remastered 2009,11,
The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009,11,f424e666-a02e-4e52-9257-93574f6f67a0
The Marías,All I Really Want Is You,11,d391a0f1-123a-4717-917a-a82d41f005b9
The Marías,If Only,11,
The Strokes,Going Shopping,11,ca036ec4-51b2-42d0-9ba7-2eea9de4eb0a
The Weeknd,Coming Down,11,06107044-c90c-4b36-acc7-4d4672f55e31
The Weeknd,High for This,11,1641eebe-eae3-3c9d-a208-53dfd6066af4
The Weeknd,The Zone,11,0cd2aecb-6c29-453b-99e5-a63f1a0c0501
Travis Scott,90210 (feat. Kacy Hill),11,25cc9817-b14b-4f2b-832d-cd82885eedca
twen,Long Throat,11,
Waxahatchee,You Found Me,11,
Wednesday,Candy Breath,11,c0c728e6-97bc-4504-9f1c-1ef2f1557756
Wednesday,The Way Love Goes,11,b27ee02c-c37b-4314-bbc7-d3596af13b36
A Tribe Called Quest,What?,10,09c6491c-cad4-42b9-864d-24c7494c5a7e
Avantdale Bowling Club,Quincy's March,10,e252cdbe-9ac6-40be-9011-f18ffce0fe7a
Bruce Springsteen,Jungleland,10,
Bruce Springsteen,Meeting Across the River,10,
Bruce Springsteen,She's the One,10,
Bruce Springsteen,Tenth Avenue Freeze-Out,10,
Bruno Mars,Blast Off,10,
Bruno Mars,Skate,10,
Bully,A Wonderful Life,10,6de64ec4-b3ca-4d47-8a2f-823b3aaf93d4
Cameron Winter,The Rolling Stones,10,b5af98ad-a064-471a-b043-54ecf7f13257
Cameron Winter,Try as I May,10,f5a65f5d-e76e-4715-8e75-985e59371373
Clairo,Get WIth U,10,264c96d7-6648-4759-b7e2-f372b9370dea
Cleo Reed,Americana,10,71983147-1087-4c47-bb50-fa51c126d85f
Cleo Reed,Nona's Jam,10,1a39ef4d-36fc-44c0-b403-7d01ea8813ab
Dave,Heart Attack,10,9ca3a19e-4c5a-42ce-9b13-0e5c0b2a9bb4
Dua Lipa,Don't Start Now (Yaeji Remix) [Mixed],10,81a4395d-4f3f-4812-b32e-43a31ddf98a9
Eryn Allen Kane,Slipping,10,
Forth Wanderers,Slop,10,098d5178-eede-4d79-872f-38a4f43c41c2
Frank Ocean,4 Tears,10,0a2959e0-ec26-4506-a884-e032496d484b
Frank Ocean,Bedtime Story,10,54bd132a-fa68-4305-9425-b909196c51dd
Frank Ocean,Deathwish (ASR),10,782fc834-5fe0-4461-b8d4-29a5cc46e967
Frank Ocean,DHL,10,cdf91e64-6e44-4239-becf-04ed2ba997c0
Frank Ocean,Heartbreak + Jet Lag,10,
Frank Ocean,Scared of Beautiful,10,5a7f1d97-6d87-4889-8ca4-4da310b20ccb
Frank Ocean,Time Machine,10,75930753-8ca8-48d9-9c5a-6d31956cc1c4
Frank Ocean,Voodoo,10,1f4ffc1c-b2f3-4de4-b538-fb576e0cacfe
Frank Ocean,Whip Appeal,10,170b7752-21c2-4b09-ac7f-c80890fb1903
Ghais Guevara,"Tie Your Camel, Trust In God (Interlude)",10,
Gil Scott-Heron,Jazz (Interlude),10,
Gil Scott-Heron,The Revolution Will Not Be Televised,10,0127d3b8-80f0-4ca2-bd89-eb441ee6aa45
Gorillaz,Dirty Harry,10,5054d366-f5f7-438b-926b-c455defac475
Gorillaz,Intro,10,06c6d244-ed6f-3de1-953d-8b8e98fc8f34
Gorillaz,Last Living Souls,10,6b6565b9-3989-47f1-be55-589fd03d6081
Gorillaz,O Green World,10,07c2902d-f7e1-47cf-b533-1903121b40e3
Grimes,Be a Body (侘寂),10,1365b92a-690c-4ce7-b2ac-89baf9ce0c46
Grimes,Circumambient,10,1675474f-71f2-4d98-93d6-e34e36df1548
Grimes,Visiting Statue,10,11661843-8afc-40a8-bd26-2090bfb4a3fc
Grimes,Vowels = space and time,10,192781ce-f403-4bcc-b46c-a873a06b0e7d
Injury Reserve,91 Cadillac DeVille,10,2499a424-54cf-48ad-94a0-c40bdc474ac8
Injury Reserve,GTFU (feat. JPEGMAFIA & Cakes da Killa),10,
Injury Reserve,Hello?!,10,2f029c0a-e97c-4a3e-ace1-9066e659b368
Injury Reserve,North Pole,10,d59a1279-43df-41ed-93ea-26280074ce44
Injury Reserve,Outside,10,c2080273-2fef-4b98-ab7a-fa2fa270426e
Injury Reserve,QWERTY Interlude,10,01f0eecc-a0aa-4184-82d6-9471f5f3c3c7
Injury Reserve,TenTenths,10,
J. Cole,Power Trip (Ft Miguel),10,
Jaden,Fallen,10,3d168ccb-8055-4d45-ad67-4b12df178179
Jaden Smith,Icon,10,134e69b1-9d55-40ac-bbd3-08e57688338e
James Blake,Make Something Up,10,9b21d044-8fd6-48bb-8575-1c9f94fcf70f
JAY-Z,Oceans (feat. Frank Ocean),10,
JAY-Z,The Joy,10,04b9c018-bf7d-41e0-ae13-2aee8b8e2861
JAY-Z,Who Gon Stop Me,10,bf924241-d524-465a-837d-a88323920a62
Jazz Cartier,Secrets Safe Local Celebrity Freestyle,10,a6eec9c2-51cf-45d6-955c-0876720cbfb7
Jazz Cartier,The Downtown Cliche,10,79f4c7a3-220a-4d84-8f83-2778ca0a1e5d
Joey Bada$$,Don't Front,10,
Joey Purp,Winners Circle ft. Vic Mensa,10,
Juice WRLD,Lean Wit Me,10,28c52a3a-02b7-4ce7-993c-18df8848d803
Julien Baker,Blacktop,10,9f1c6bdc-c3c6-47aa-8575-5beb991898ca
Julien Baker,Brittle Boned,10,0d66c119-7e03-40e4-881c-53a3eb4819a7
Kanye West,Family Business,10,32072238-6636-4bcc-81c3-a2eb9b0f22e0
Kanye West,Jesus Walks,10,1bb19b81-4473-4ea1-84b2-ceafac4aa781
Kanye West,Siiiiiiiiilver Surffffeeeeer Intermission,10,026174fb-18f1-430f-bd6b-b2f4eaaac0e8
Kanye West,Skit #2,10,7aa87767-f12b-452d-98b8-f9de909b416f
Kanye West,Skit #4,10,03c734cc-2181-4998-9afa-744d9fb3b7ee
KAYTRANADA,Glowed Up,10,acc7eab5-d017-437b-964f-278c560ff728
Kendrick Lamar,"gnx (feat. hitta j3, youngthreat, peysoh)",10,6fdfb200-6543-49c4-8de7-768bb0f0eda1
Kendrick Lamar,peekaboo (feat. AzChike),10,4b85459c-e06f-461e-9812-7151674ecea0
Kendrick Lamar,United in Grief,10,b5d8d43c-92d9-4e42-8198-eda816641965
Kendrick Lamar,Worldwide Steppers,10,774f3fc8-8f9a-4820-b83e-6ff1bf929d98
Kid Cudi,Beautiful Trip,10,b431d1ec-cc7e-4477-925f-dab73becd0c3
Kid Cudi,Damaged,10,1a8e22fd-9a5b-4ac1-bdf0-987d7b42e635
Kid Cudi,Dive,10,f9d8c45e-80d8-4c36-b81a-e4f08d98907f
Kid Cudi,Elsie's Baby Boy (flashback),10,ffc411cf-4a3b-4e2c-8b8b-6853c67e9a6e
Kid Cudi,Heaven on Earth,10,0639db1f-b5a0-4599-b078-3f2fcabb8019
Kid Cudi,Lord I Know,10,848b758a-3f4c-4c5e-99c8-6fadc380b686
Kid Cudi,Sept. 16,10,0fc524e1-701d-418a-abc9-ab45763c4536
Kid Cudi,She Knows This,10,a1c209a1-0605-40ea-a1ab-d9008e8d91b3
Kid Cudi,The Pale Moonlight,10,b8d1cfb9-b01b-4dc0-bfd8-083e8516dd1e
King Krule,Out Getting Ribs,10,e5092023-44d5-4166-8b66-8b6e6701520d
Little Big League,Brackish Water,10,5213b80b-bf85-4de4-b43f-91e6f908fb25
Lupe Fiasco,Coulda Been,10,03faeba6-c0c2-43b8-bfe5-91713e49dcc9
MF DOOM,Hoe Cakes,10,99bc6a2b-31b4-3eed-a1b5-e41cecf97811
Michael Jackson,The Lady in My Life,10,e96071bc-f250-4d81-9b3b-632659a9562b
Mitski,Bug Like an Angel,10,d3573a7d-8c9b-45d0-b8a0-75b63e687b76
MJ Lenderman,You Have Bought Yourself A Boat,10,f6bbfbb4-37e1-4c41-b292-999845e8d9ea
Ninajirachi,All I Am,10,e5a90328-02b7-4371-a281-f2f79a97e222
Ninajirachi,Battery Death,10,b2a9e5a9-278b-4818-be68-5b1be30d7f0e
Ninajirachi,It's You,10,c1032df5-8b0f-4b8f-9392-22dbb85ec070
Pusha T,Sunshine (feat. Jill Scott),10,
Run the Jewels,goonies vs. E.T.,10,2fce5bcb-6025-4674-8b3a-1db0ae58e941
Run the Jewels,Oh My Darling Don't Cry,10,10113c6d-c8d2-44ae-ab0d-ba1c2607f3f1
Run the Jewels,Panther Like a Panther (Miracle Mix) [feat. Trina],10,
Saba,The Billy Williams Story,10,8e20e06d-f956-4d2e-a957-e98262c9c367
Shintaro Sakamoto,Good Luck,10,
Soccer Mommy,Bones,10,f0eb721d-3949-4323-9d44-54de6d2bb087
Soccer Mommy,Unholy Affliction,10,6c46ba4d-cb23-4100-a57b-2f9b8a51aaed
Swet Shop Boys,Aaja (feat. Ali Sethi),10,
Swet Shop Boys,Din-E-iLahi,10,
Swet Shop Boys,Half Moghul Half Mowgli,10,e17e7062-b89a-49e9-a8c2-8ccfd6333007
Swet Shop Boys,Shoes Off,10,193e8946-8173-4824-88e5-d78531a96db7
Swet Shop Boys,Swish Swish,10,3660cecd-e11a-4d30-8936-1f2d553be1e2
Tame Impala,Feels Like We Only Go Backwards,10,48822138-f321-441a-9284-356e08902c0c
The Beatles,Come Together - Remastered 2009,10,3afebddd-f089-4477-b3f2-3169f6c95168
The Beatles,Eleanor Rigby - Remastered 2009,10,
The Marías,Little by Little,10,114a18bd-860a-4580-87c9-5fc50c4f6bee
The Marías,Sienna,10,f3db7473-3a61-4053-a7ce-a8fe29dbe5fa
The Seatbelts,Tank!,10,16fed850-02f1-4488-9dea-ee12aaef23dd
The Weeknd,The Party & the After Party,10,01a37c9b-c088-4b1b-996c-11634054c61f
Travi$ Scott,Drugs You Should Try It,10,9ff00fdb-5d7a-4dde-a655-daf4b7765808
twen,Automation,10,
Wednesday,Carolina Murder Suicide,10,602b923a-5347-4294-a418-2bfebedebe86
A Tribe Called Quest,Award Tour (Feat. Trugoy The Dove),9,
A Tribe Called Quest,"Scenario (feat. Busta Rhymes, Dinco D & Charlie Brown) - LP Mix",9,
A$AP Mob,"London Town (feat. A$AP Rocky, A$AP Ant & Playboi Carti)",9,
A$AP Mob,Nasty's World (feat. A$AP Nast & Onyx),9,
Aminé,CANTU,9,67147c3c-b957-4638-9c80-665c42a609c9
Aminé,DAPPERDAN (feat. G Herbo),9,
Aminé,STFU2,9,3ecb20c3-658a-4e38-b3d9-68d94436cef9
Avantdale Bowling Club,Home,9,0e90a883-286c-4af7-883c-669dd16f101b
Avantdale Bowling Club,Old Dogs,9,990db662-672f-435b-b271-95f0ff32e043
Bad Bunny,BAILE INoLVIDABLE,9,587289b2-90f4-4aea-b3c4-8a0aee6bf661
Bad Bunny,PERFuMITO NUEVO,9,4e7a467e-139c-4b86-a23e-c97dbec38e71
Bad Bunny,WELTiTA,9,9bcc7e10-ddf6-4dd2-8a03-5ecc102dccf2
Benjamin Booker,Always Waiting,9,371d5728-947f-4555-b98d-a99ae576a297
Blood Orange,Hope,9,
Bully,A Love Profound,9,ad199f35-36cb-410d-a3cd-bc239c579262
Cameron Winter,Drinking Age,9,e7e7779a-aedf-4065-88c3-47fc33150e3a
Cleo Reed,Baseball,9,e10e27b4-831a-4747-b8e2-06997b2e0388
Cleo Reed,I Been Out Here Hustlin',9,
Cleo Reed,No Borders,9,f5dab987-7ec9-48b4-83ed-38615bb3988b
Cleo Reed,Wash All Over Me,9,3b30f799-b089-42f8-a9cc-2c33a3024791
Earl Sweatshirt,Hoarse,9,0e9ac822-bb1c-4c1c-9f5c-5837bc68b1f2
Eryn Allen Kane,Have Mercy,9,
Flatbush ZOMBiES,"New Phone, Who Dis?",9,0ba74385-d13c-4de6-9fe0-a706173d5fa7
Gil Scott-Heron,My Cloud,9,
Gil Scott-Heron,The Crutch,9,2cd02c81-27fe-46fb-9922-190ff495f903
Gil Scott-Heron,Ur Soul And Mine,9,
Grimes,Colour of Moonlight (Antiochus),9,19be9f67-b91b-4bd9-8428-748152bc8f5a
Grimes,Nightmusic,9,08a1d845-2a9b-3670-85c1-9ecd854ffc20
Grimes,Skin,9,19312739-4530-4839-8dc6-022f65244b95
Grimes,Symphonia IX (My Wait Is U),9,0a025f9c-3546-312e-88cf-d5ebf2d8fa13
Haley Heynderickx,"Buffalo, 1981",9,
Haley Heynderickx,Red River Dry,9,
Haley Heynderickx,to each their dot,9,
Happyness,Weird Little Birthday Girl,9,d3db8de7-4c29-4d2c-83fd-636cbf6a008a
Injury Reserve,Best Spot in the House,9,4e9e5170-7305-4714-8a33-0dd8ba9a3966
Injury Reserve,"New Hawaii (Feat. DRAM, Tony Velour & Dylan Brady)",9,
Injury Reserve,SS San Francisco (feat. Zelooperz),9,
Injury Reserve,Superman That,9,9a9d098a-7513-4ce8-8bb6-f98d23c9c2b4
J Noa,No Me Pueden Parar,9,
J. Cole,Intro,9,11c04df7-2e9d-40bc-90b0-8014b96ab59d
Jaden Smith,FALLEN,9,0807ce18-4ef7-41cc-8732-38db5c1db8f0
Jaden Smith,The Passion,9,0ecc6368-dbc3-455a-993f-3d76ca2c972f
JAY-Z,Holy Grail (feat. Justin Timberlake),9,
Jazz Cartier,Holy Shit,9,dfbee911-6197-4238-9282-ed04db627f6b
Jazz Cartier,Rose Quartz/like Crazy,9,
JID,Frequency Change,9,
Joey Bada$$,The Light,9,c32609eb-184b-4bab-8825-864d9e8c7adf
Joey Purp,Kids,9,10b02e2c-7902-4b1c-99a6-f6a4e3bd1209
Julien Baker,Everybody Does,9,439e5cd8-b497-4a43-b06e-a35b45b82ce3
Julien Baker,Go Home,9,1531c8fa-fa12-4932-b67e-0a9e04d7db0f
Julien Baker,Good News,9,3e20471b-54db-4ce3-b9bf-23e6416343a3
Julien Baker,Rejoice,9,52cb46ce-a2cb-4dfd-be67-ddbf4a960bb9
Julien Baker,Sprained Ankle,9,8af421f1-84f4-4599-b89f-cddb61b7c642
Julien Baker,Vessels,9,09330824-193f-4059-806f-084721c1e791
Kanye West,All Falls Down,9,4803535d-d6ec-4c81-ad3c-fc94b5b6d04b
Kanye West,Facts (Charlie Heat Version),9,00a09230-ad76-41d9-8c4b-4f42ce0841e5
Kanye West,Good Morning (Intro),9,
Kanye West,Last Call,9,a2345ebf-9621-4c33-b803-9ec4be81d37c
Kanye West,Lost in the World (feat. Bon Iver),9,
Kanye West,Through the Wire,9,7fa2d501-0162-4c28-af41-b35bbd18c0f7
Kanye West,We Major (feat. Nas & Really Doe),9,
Kate Bollinger,Yards / Gardens,9,41d06e70-0ac9-4f05-845c-83374388c359
Kendrick Lamar,Father Time (feat. Sampha),9,
Kendrick Lamar,Humble,9,bdb0435f-9d43-4d62-a1c7-35ef01b82ba0
Kero Kero Bonito,Flamingo,9,2ec1744e-5c2e-447d-8794-b553d0f4b837
Kid Cudi,4 da Kidz,9,4eff26fe-d155-485f-b30a-0c5662860abf
Kid Cudi,Rockstar Knights (with Trippie Redd),9,
Kid Cudi,Sad People,9,5d9b50c0-7f88-469e-9680-d71e03a6c08b
Kid Cudi,Show Out (with Skepta & Pop Smoke),9,
Kid Cudi,The Void,9,4668709e-f0db-4327-8d42-f4c5cbf5694d
kinda alright,doomed (again and again),9,
kinda alright,Rewilding,9,
kinda alright,Wide Eyed,9,
Mac Miller,MANAKINS,9,16d2dab8-8bec-47bc-aa55-59d42572c1c0
Madvillain,All Caps,9,0c9c470a-ef1d-481f-8bd0-cb23bb5ed977
Madvillain,America's Most Blunted,9,c0928832-31fc-415a-a69a-473a1dafb89b
Madvillain,Curls,9,18e05886-24d9-3d09-9353-988206fc767b
Madvillain,Do Not Fire!,9,
Madvillain,Figaro,9,021f7887-662e-467b-8021-a3215838edd6
Madvillain,Money Folder,9,06d7de0e-3e88-3d2a-8f4c-e1095f2bd831
Madvillain,Operation Lifesaver aka Mint Test,9,27869376-094a-4484-a1c5-8bfabb41c024
Mazzy Star,Give You My Lovin,9,da3f6cab-f758-44b5-9ba4-726977508f69
Men I Trust,Oh Dove,9,11f28fcb-485c-4547-8a34-d6ea927f84d3
Men I Trust,"Say, Can You Hear",9,7099f8d8-3ed3-4e2d-b821-9ab8bedc69e8
Men I Trust,Sorbitol,9,609843a2-c630-45f3-a80e-c87012561973
Mitski,Bag of Bones,9,3e1c9ca3-9535-430f-87cd-14108854b312
Mitski,Wife,9,1a731c8f-05f5-44f4-974b-93c4aac6aec1
MJ Lenderman,SUV,9,ecb7332f-c756-4aad-b402-a1ad5963aa79
MJ Lenderman,Toontown,9,5bb37dd5-7b2c-4783-9f87-e20ce3e87a02
MJ Lenderman,Under Control,9,acd401fb-384a-499f-a8bc-46865bbce4e5
Ninajirachi,All At Once,9,f57e5c46-db39-4cf2-ab3a-e2f08f26932c
orion sun,Orion,9,722364a6-ad3c-4aa6-b917-61426afb16b8
Orville Peck,All I Can Say,9,e3d25f5e-48b6-494c-b1f5-56b5125ca874
Orville Peck,Any Turn,9,6b953e74-d233-438c-ae24-25a97d5cbc18
Orville Peck,City of Gold,9,26387d38-e8af-4e18-8ebe-c0cb068d33ff
Orville Peck,Hexie Mountains,9,875b91b6-581c-4b91-8ce1-880559d20650
Orville Peck,Let Me Drown,9,63424c9c-2d2a-4218-92e3-bb9c79d97335
Paco Cathcart,"Oh, Joy",9,
Rich Brian,100 Degrees,9,4d46c29c-1407-49c3-9a4c-4fbcbc9c578e
Rich Brian,Confetti,9,4d50379c-a5e4-4d3a-bf84-a89a432adc46
Rich Brian,No Worries,9,8a7f6ca6-891b-4ddc-bc9e-090ebdbe55b6
Rich Brian,Rapapapa (feat. RZA),9,
